,country,year,warstds,atwards,anoc,ager,autonomy,avgnabo,dem,dlang,drace,drel,durable,ef,gdpgrowth,illiteracy,infant,inst,inst3,life,lmtnest,milper,nat_war,ncontig,nwstate,oil,plural,plurrel,pol4,pol4sq,popdense,relfrac,seceduc,second,sxpnew,sxpsq,tnatwar,trade,warhist,xconst,lpopns,ln_gdpen,numlang,proxregc,partfree,decade1,regd4_alt,etdo4590,geo1,presi,parreg,geo34
1017,Cameroon,1982,0,0,0.424181623,7,0,0.572663517,0.425745821,0,29,0,28.56041941,0.584749822,0.024277631,47.70000076,84.80000305,0,0.243967372,61.69509888,3.465375692,4,0,-0.529696438,0.234822769,-0.119370092,0.62685358,43.40832635,0.484750423,49.92057783,73.43920898,0.674865266,7.900000095,0.25723675,0.164140398,-0.060003839,0,73.00857211,0,4.442729043,12.61207104,1.016761135,-1.086409394,0.475658089,0,0,-7,1,0,0,3.421011655,0
1018,Cameroon,1983,0,0,0.252421496,8,0,0.450981548,0.502621608,0,29,0,40.94170811,0.652156459,0.02852388,47.59999847,84.80000305,0,0.703190841,61.69509888,3.361707746,4,0,-0.697352903,-0.140418632,0.046965735,0.537444089,41.01182039,0.940480115,71.75755498,74.48139191,0.666827614,7.900000095,0.373476658,0.29554232,0.180554898,0,101.2904196,0,4.522748208,12.6275425,1.204525463,-0.836810565,0.699634042,0,0,-7,1,0,0,4.067296454,0
1019,Cameroon,1984,0,0,0.293874455,9,0,0.556238138,0.414660374,0,29,0,43.84456889,0.589185686,0.115156599,45.5,84.80000305,0,-0.215940512,61.69509888,3.579110453,4,0,-0.37333116,0.155087022,0.033931967,0.62409129,62.146581,1.852909801,62.00613162,75.64267731,0.46782228,7.900000095,0.367407916,0.285648259,0.054513658,0,37.7285889,0,4.067870509,12.64432716,1.25138687,-0.008759107,0.258823685,0,0,-7,1,0,0,4.202141132,0
1020,Cameroon,1985,0,0,0.256244048,10,0,0.335593167,0.336740382,0,29,0,48.53926751,0.529737989,0.097645771,44.29999924,84.80000305,0,-0.467972765,61.69509888,2.620809841,1,0,-0.329072517,0.012170616,0.124755131,0.670234157,52.87068638,-1.377981752,73.94928133,76.92308044,0.502794966,7.900000095,0.35883978,0.244250329,0.13559817,0,122.9535927,0,3.904425788,12.66223049,1.479409672,-1.993186429,0.309949368,0,0,-7,1,0,0,3.563710538,0
1021,Cameroon,1986,0,0,0.032474808,11,0,0.454533832,0.354593315,0,29,0,47.28012563,0.604715552,-0.00236645,42.90000153,84,0,0.172473267,63.93899918,1.949720449,1,0,-0.643026061,0.162940068,0.208832025,0.593940588,49.49216538,1.073085122,73.05240659,78.31265259,0.569355939,13.39999962,0.27674957,0.281162126,0.064645738,0,119.396757,0,3.841203039,12.68109512,1.854182739,0.310137111,0.264316981,0,0,-7,1,0,0,3.985847193,0
1022,Cameroon,1987,0,0,-0.043525909,12,0,0.450692816,0.625766055,0,29,0,32.85292424,0.625409859,-0.185608117,41.5,84,0,0.013838152,63.93899918,3.310793731,-214.2251988,0,-0.534392196,-0.192905287,0.125299714,0.6136287,36.78519235,-1.063167591,102.1264276,79.80397034,0.755390879,13.39999962,0.323833609,0.315193285,0.23371469,0,87.53319025,0,3.619728089,12.70067787,1.683571196,-2.316212076,-0.068939506,0,0,-7,1,0,0,3.716972376,0
1023,Cameroon,1988,0,0,0.522213988,13,0,0.023591436,0.219292226,0,29,0,37.33421899,0.457816851,0.065363919,40.59999847,84,0,-0.078213376,63.93899918,3.454624893,-112.2081127,0,-0.686826211,0.153071335,-0.25531113,0.729445647,57.46177298,0.881116186,72.60188315,81.38213348,0.536003875,13.39999962,0.265148672,0.267926931,0.084345368,0,71.17437744,0,4.601776427,12.72066116,1.865494337,-4.326293044,0.220450667,0,0,-7,1,0,0,4.525895074,0
1024,Cameroon,1989,0,0,0.115863643,14,0,0.678927691,0.155595179,0,29,0,60.96988637,0.634398639,0.101156479,39.40000153,84,0,0.268255826,63.93899918,2.468552959,-312.8793871,0,-0.634617219,-0.147132606,0.292069952,0.581790324,45.96959707,-4.0485729,53.59776061,83.02481079,0.586224078,13.39999962,0.322093755,0.215471772,0.132495525,0,60.34909821,0,3.727015066,12.74081039,1.597200278,-1.320379613,-0.232980241,0,0,-7,1,0,0,3.576810516,0
1025,Cameroon,1990,0,0,-0.157656733,15,0,0.344017637,0.383238831,0,29,0,68.59937502,0.652287058,-0.000279507,38,84,0,-0.071153976,63.93899918,2.174260163,-334.5512482,0,-0.264705292,-0.005052228,0.196225904,0.530960463,44.484261,-5.099458632,81.92630402,84.71463776,0.636496151,13.39999962,0.25468436,0.322166419,0.154278442,0,68.48972321,0,2.783925301,12.75837612,1.284577668,1.545791655,-0.237711494,0,0,-7,1,0,0,4.259275437,0
1026,Cameroon,1991,0,0,0.501817486,16,0,0.364418762,0.334120652,0,29,0,31.8763808,0.500800611,0.020588207,36.20000076,65,1,0.139267599,66.18289948,3.067264486,-56.98718955,0,-0.835657133,-0.004252995,-0.128824164,0.672294292,48.26525081,0.304998841,57.36194502,86.21588135,0.617428522,20.60000038,0.364090902,0.105173226,0.017926236,0,66.9174881,0,4.416086429,12.77914047,1.322103092,-0.279758519,0.549275766,1,0,-7,1,0,0,3.543028575,0
1027,Cameroon,1992,0,0,-0.067321115,1,0,0.341553137,0.259405653,0,29,0,38.68871113,0.59551517,0.034773002,35.09999847,65,1,-0.367028355,66.18289948,1.748499339,0.258333409,0,-0.551374454,-0.186792988,0.218245476,0.651204279,56.6438577,-4.273645885,49.70641345,88.02481079,0.505588799,20.60000038,0.462259057,0.283007063,0.239681605,0,60.37226868,0,2.82654646,12.80204773,2.655624224,-5.752733832,-0.437180307,1,0,-5,1,0,0,3.654081431,0
1028,Canada,1993,0,0,0.759037589,2,0,0.516135698,-0.456426216,0,29,0,-3.324684718,0.408247071,0.048230067,34.20000076,65,1,0.105822017,66.18289948,5.163393383,446.4149812,0,-0.027417583,-0.043526197,-0.084474728,0.763470269,99.49578151,-5.385322347,-0.242864624,90.06450653,0.018734874,20.60000038,0.377373694,-0.002085173,-0.128671678,0,67.28971863,0,2.168379857,12.8261385,0.953984512,2.510306038,0.373715217,1,0,-4,1,0,0,3.523244036,0
1029,Canada,1994,0,0,0.713772519,3,0,0.547362875,0.043745803,0,29,0,10.41856237,0.428913264,-0.031848467,33,65,1,0.878340791,66.18289948,2.973272633,707.6633618,0,-0.172189021,-0.378339653,-0.040018108,0.78293357,81.7499464,0.252827095,16.37986777,92.26053619,0.227016283,20.60000038,0.459145127,0.185878523,0.150885501,0,68.64568329,0,3.392730688,12.85055447,1.11833581,0.952229377,0.052597275,1,0,-1.5,1,0,0,2.856945527,0
1030,Canada,1995,0,0,1.342638257,4,0,0.641518442,-0.019939296,0,29,0,-15.24651708,0.48062972,0.003351116,31.70000076,65,1,0.342279048,66.18289948,3.65130227,27.44434638,0,-0.161540372,-0.090472048,-0.308023915,0.716828402,85.05084448,3.224561527,-20.27877591,94.54093933,0.170075191,20.60000038,0.376004545,0.073223918,-0.044920196,0,82.90778351,0,3.170802261,12.87577248,0.776393,0.515419762,0.604849642,1,0,-1,1,0,0,1.661031254,0
1031,Canada,1996,0,0,-0.17972341,5,0,0.449006054,0.45944346,0,29,0,12.28510349,0.498443567,-0.072410306,30.20000076,64,1,-0.364380443,68.32929993,3.002442846,309.4844732,0,-0.345154851,0.107239993,-0.141764582,0.706108913,68.63191184,-0.43822884,53.74106046,96.95533752,0.376735037,37.38297708,0.327719637,0.118770758,-0.087019314,0,88.86802673,0,3.089895932,12.90219021,1.047670017,7.619861671,-0.121277372,0.187945703,0,-1,1,0,0.474460525,2.905755588,0
1032,Canada,1997,0,0,0.504273685,6,0,0.190008862,0.604390298,0,29,0,18.35272163,0.452836716,0.020903231,29.10000038,64,1,0.032738947,68.32929993,2.709755345,279.4361422,0,-0.134296959,-0.014039584,-0.275455266,0.736612651,71.94103904,6.766702183,25.445765,135.928363,0.323590568,44.79202836,0.333086891,0.265136349,0.128396686,0,87.896698,0,5.820460021,14.34319676,1.250087171,0.086414624,0.133105083,0.250730784,0,-1,1,0,0.211302818,2.477065972,0
1033,Canada,1998,0,0,0.584991741,7,0,0.98613123,-0.153482312,0,29,0,11.38598369,0.442585547,0.019321971,28.10000038,64,1,-0.092154948,68.32929993,5.05173701,370.8896675,0,0.098362282,0.028973472,-0.330277842,0.740353862,87.50177203,-1.339509263,25.26217814,-173.3763188,0.172222249,19.68519146,0.304794127,0.138249814,0.012951203,0,89.26918793,0,3.009878501,14.27270797,1.2280337,3.299350548,-0.029423775,0.833367063,0,-1,1,0,0.323236995,3.363894528,0
1034,Canada,1999,0,0,-0.313028768,8,0,0.738884671,0.485436737,0,29,0,45.35585812,0.411551971,-0.074489691,27.10000038,64,1,0.129079933,68.32929993,3.349419284,501.7823428,0,-0.05134424,0.05199454,0.074148346,0.72216639,70.30347172,0.417140772,82.87252753,221.7312709,0.35147417,47.11055107,0.341526393,0.236037167,0.064148879,0,78.47699189,0,4.530474357,14.11622445,1.236257823,1.691270908,0.07900959,-0.258653534,0,-1,1,0,0.673981337,3.017712357,0
1035,Canada,2000,0,0,-0.054373173,9,0,0.56846173,0.047230713,0.417602328,29.37764654,6.74755515,21.35991525,0.578998596,-0.038472952,26.39999962,64,1.496975218,0.109295708,68.32929993,4.619328142,431.7813912,0,-0.126734305,0.160069851,0.026937089,0.568409839,82.19394084,-3.094421512,60.51417946,118.1026677,0.269678214,56.954259,0.339620621,0.02817312,-0.145598725,0,0.014507785,0,2.052838163,16.84526311,1.056887814,3.631193386,0.535980436,-0.265126791,-0.137162148,-0.5,0.215230025,0.104492749,0.660871657,3.877788047,0.200992757
1036,Canada,1960,0,0,0,6.851754796,0.006919687,0.101766174,0,40,54,50,30.58175311,0.772481978,-0.1448403,69.07135946,190.4328135,0,-0.319252846,44.29178975,2.25129199,488.0649592,0.732845269,0,1,-0.109634039,0.340000004,50,-8.433718586,70.21462799,93.32051565,0.625,-5.124166981,0.319999993,0.017923371,-0.537645221,1.208386533,10.59780389,-0.555962738,1.504846325,14.93523216,-0.279713929,21,0.636564921,-0.126290566,1,-7,0,0,-0.056233436,2.564403405,0
1037,Canada,1961,0,0,0,1,0,0.640742481,0,40,54,50,0,0.772481978,-0.0026014,69.2686279,214.410732,0,0,35.46340179,2.25129199,0,0,0,1,0,0.340000004,50,-9,81,2.472167015,0.625,7.349800197,0.319999993,0.062006393,-0.555339097,0,30.42720032,0,1,14.95171738,-0.282362908,21,1,-0.486544765,1,-6,0,0,0.27929549,4,0
1038,Canada,1962,0,0,0,2,0,0.640742481,0,40,54,50,1,0.772481978,0.0362457,77.14919582,223.6972909,0,0,35.46340179,2.25129199,395.6685838,0,0,0,0,0.340000004,50,-9,81,2.513571978,0.625,1.10771694,0.319999993,0.323632727,-0.007274135,0,32.46780014,0,1,14.96832657,-0.216913,21,0.25,0.198644318,1,-6,0,0,-0.00817162,4,0
1039,Canada,1963,0,0,0,3,0,0.337153494,0,40,54,50,2,0.772481978,-0.032407001,61.6849392,214.8316071,0,0,35.46340179,2.25129199,45.55952833,0,0,0,0,0.340000004,50,-9,81,2.556205988,0.625,-22.02501214,0.319999993,0.373141884,0.0162387,0,33.65932083,0,1,14.98514652,-0.266573131,21,0.0625,-0.483821208,1,-6,0,0,-0.055296321,4,0
1040,Canada,1964,0,0,0,4,0,0.337153494,0,40,54,50,3,0.772481978,-0.041632999,74.95778583,229.4051213,0,0,35.46340179,2.25129199,2,1,0,0,0,0.340000004,50,-9,81,2.600277901,0.625,-17.05926263,0.319999993,0.245727967,-0.037773028,1,32.16025925,0,1,15.00224018,-0.295714229,21,0.015625,-0.337131729,1,-7,0,0,-0.294722917,4,0
1041,Canada,1997,0,0,1,37,0,0.481831193,0,40,54,50,4,0.772481978,0.0147509,63.88800049,103,0,0,48.55849838,2.25129199,515.8701052,1,0,0,0,0.340000004,50,-2,4,379.2086273,0.625,9.300000191,0.319999993,0.085222428,-0.237495054,2,48.98896027,0,2,15.78304386,-1.049278498,21,0.00390625,0,0,-1,0,0,0,3,0
1042,Canada,1998,0,0,1,38,0,0.572013021,0,40,54,50,5,0.772481978,0.044412199,62.2879982,103,0,0,48.55849838,2.25129199,318.7503636,1,0,0,0,0.340000004,50,-2,4,213.4514292,0.625,9.300000191,0.319999993,0.09538454,-0.201375459,1,51.91313171,0,2,15.81050205,-1.011885285,21,0.000976563,0,0,-1,0,0,0,3,0
1043,Canada,1999,0,0,1,39,0,0.520296991,0,40,54,50,6,0.772481978,-0.017628999,60.62400055,103,0,0,48.55849838,2.25129199,118.3169092,1,0,0,0,0.340000004,50,-2,4,227.6181672,0.625,9.300000191,0.319999993,0.089466197,-0.204795369,1,63.79872832,0,2,15.83796024,-1.046367168,21,0.000244141,0,0,-1,0,0,0,3,0
1044,Canada,2000,0,0,1.21211007,40,0,0.449671686,-0.044553983,30.46834731,26.82139634,16.97824877,7,0.719126771,-0.020764001,59.00299835,103,0.234734031,-0.087138152,48.55849838,3.249530682,631.2093267,1,0.084921765,0.2037767,0,0.402197907,63.63687552,-2,4,-60.92071156,0.424862806,9.300000191,0.265114696,0.145143632,-0.044323324,1,-12.31946576,0,2,17.64301463,-0.171531704,16.13170156,6.10E-05,0,-0.028403348,-0.5,-0.448098486,0.083453656,0,3,-0.435182154
1045,Canada,1965,1,1,0,5,0,0.333650589,0,40,54,50,4,0.772481978,-0.011334,71.08203359,213.3953756,0,0,35.46340179,2.25129199,2,1,0,0,0,0.340000004,50,-9,81,2.646032095,0.625,-21.2632335,0.319999993,0.1331393,-0.100569245,1,35.05706024,0,1,15.01968288,-0.306525171,21,0.00390625,-0.838602941,1,-6,0,0,-0.03064809,4,0
1046,Canada,1945,0,0,1.063959424,9.299999889,-0.170050861,0.266353654,-0.247043803,3,7,0,-23.88661325,0.497000009,0.071278602,29.95257296,141.628956,0.386788819,0.403733267,51.23059493,4.070734978,37.53387248,0.026489865,0,0,-0.018981854,0.660000026,89,-3.258534458,10.89914543,-22.68605576,0.195800006,3.937897245,0.25,0.258580066,0.080845294,-0.548916352,52.05542339,-0.313624205,1.363003245,15.52768517,0.293370377,2,0.773864347,0.631067134,1.071862975,-7.292015735,0.616883573,0,0.429235248,2.949795614,0
1047,Canada,1946,0,0,1,22.58350254,0,0.363054603,0,3,7,0,0,0.497000009,0.043139599,30.03019482,99.90261667,3,0,58.81653018,4.070734978,-16.67247769,0,0,0,0,0.660000026,89,2,4,93.31433963,0.195800006,19.80633832,0.25,0.210868615,0.024677338,0,50.56350612,-0.367702281,3,15.54592609,0.807368398,2,1,0.515944719,0.014415783,-2,0.327548782,0,0.954785934,2,0
1048,Canada,1947,0,0,1,15,0,0.284074813,0,3,7,0,0,0.497000009,-0.083406404,15.06913017,62.14194741,3,0,62.55720103,4.070734978,0.27370178,0,0,0,0,0.660000026,89,2,4,-3.787298012,0.195800006,35.14066714,0.25,0.124289182,-0.04047173,0,73.4934339,0.148385939,3,15.56436253,0.924258888,2,1,-0.094945877,0.55231753,-2,0.326178091,0,1.1284237,2,0
1049,Canada,1948,0,0,1,16,0,0.284074813,0,3,7,0,0,0.497000009,0.096583404,42.82948007,148.6381583,3,0,52.36644323,4.070734978,14.89620848,0,0,0,0,0.660000026,89,2,4,41.01529315,0.195800006,23.91174434,0.25,0.205471222,0.031589098,0,103.7946436,-0.068661663,3,15.57869911,0.968883157,2,1,0.312167339,0.257130983,-2.5,-0.063019536,0,0.867943155,2,0
1050,Canada,1949,0,0,1,17,0,0.381682485,0,3,7,0,0,0.497000009,-0.023685999,15.13101085,89.92999949,3,0,61.08431627,4.070734978,143.5665446,0,0,0,0,0.660000026,89,2,4,-0.48724356,0.195800006,35.79395217,0.25,0.075023301,-0.088597308,0,54.72057138,0.096828048,3,15.59806156,0.881699264,2,1,-0.072027506,0.887099257,-3,0.188448889,0,0.833352795,2,0
1051,Canada,1950,0,0,1,18,0,0.381682485,0,3,7,0,0,0.497000009,-0.035689998,11.87202992,74.27209871,3,0,66.12128218,4.070734978,97.92474278,0,0,0,0,0.660000026,89,2,4,62.7030969,0.195800006,40.02965122,0.25,0.217853889,0.004330196,0,49.19741161,-0.101139003,3,15.62232304,0.888302684,2,1,0.523936645,0.527568897,-3,0.143611767,0,0.629347553,2,0
1052,Canada,1951,0,0,1,19,0,0.381682485,0,3,7,0,15,0.497000009,0.0263266,22.67209419,67.47306842,3,0,65.47529917,4.070734978,340.7884891,0,0,0,0,0.660000026,89,2,4,-27.29630801,0.195800006,48.04436507,0.25,0.194413086,0.017863823,0,81.94095961,-0.030446634,3,15.6434412,0.9142887,2,9.31E-10,0.200777503,0.402702426,-3,0.044077131,0,1.01924641,2,0
1053,Canada,1952,0,0,1,20,0,0.381682485,0,3,7,0,16,0.497000009,0.034869701,33.05354977,101.1860355,3,0,58.20526623,4.070734978,319.3355027,0,0,0,0,0.660000026,89,2,4,-31.46066883,0.195800006,13.56757584,0.25,0.269251951,0.073832344,0,-17.42130507,0.036347354,3,15.66427994,0.948564291,2,2.33E-10,0.452128367,0.41872682,-3,0.094232147,0,0.955768655,2,0
1054,Canada,1953,0,0,1,21,0,0.322380185,0,3,7,0,17,0.497000009,0.064678498,35.37606634,96.66541388,3,0,58.05150808,4.070734978,16.18286319,1,0,0,0,0.660000026,89,2,4,52.02973902,0.195800006,27.75654842,0.25,0.085879792,-0.043856654,1,22.87914008,0.103924993,3,15.68453979,1.011237264,2,5.82E-11,0.0314197,-0.166720515,-3,0.196452138,0,0.794694959,2,0
1055,Canada,1954,0,0,1,22,0,0.322380185,0,3,7,0,18,0.497000009,-0.048016999,11.51709872,92.86042958,3,0,59.86487647,4.070734978,-318.5882168,0,0,0,0,0.660000026,89,2,4,1.003167222,0.195800006,20.88903418,0.25,0.062895164,-0.042927253,0,54.69528965,-0.029918273,3,15.70454788,0.962028682,2,1.46E-11,0.263570577,0.278537009,-3,-0.045878238,0,0.910785288,2,0
1056,Canada,1955,0,0,1,23,0,0.322380185,0,3,7,0,19,0.497000009,0.0011463,17.56900353,98.3934111,3,1,58.43877047,4.070734978,-327.1697162,0,0,0,0,0.660000026,89,2,4,-181.935392,0.195800006,40.92629434,0.25,0.241291358,0.072780312,0,45.39808851,0.041312886,3,15.72401524,0.963174284,2,3.64E-12,-0.077737176,-0.18187059,-4.5,-0.18604615,0,0.911095212,2,0
1057,Canada,1956,0,0,1,24,0,0.617515385,0,3,7,0,0,0.497000009,-0.017557001,-17.40994433,57.95563779,3,1,63.31039882,4.070734978,-556.8497474,1,0,0,0,0.660000026,89,5,25,8.725840143,0.195800006,31.5813999,0.25,0.092757458,-0.07748805,1,53.366071,-0.258559308,4,15.74876976,0.945461035,2,1,-0.308234164,0.926543518,-4.5,0.600733011,0,0.799813473,2,0
1058,Canada,1957,0,0,1,25,0,0.130526394,0,3,7,0,1,0.497000009,0.0691531,21.6856806,100.984688,3,1,57.71453562,4.070734978,153.286605,0,0,0,0,0.660000026,89,5,25,-159.9028778,0.195800006,9.398394784,0.25,0.152379244,-0.007276963,0,-39.56251453,0.290753587,4,15.77278423,1.012327909,2,0.25,-0.315787896,0.870605084,-3,0.04310585,0,1.068776453,2,0
1059,Canada,1958,0,0,1,26,0,0.292856008,0,3,7,0,2,0.497000009,0.0159884,23.54283539,83.44110116,3,0,62.95963556,4.070734978,100.2851502,0,0,0,0,0.660000026,89,5,25,-6.452489992,0.195800006,40.85492803,0.25,0.115011593,-0.009164238,0,48.18413386,0.01781801,4,15.79637432,1.028189778,2,0.0625,0.423184866,0.050199518,-2,-0.032204405,0,0.937576538,2,0
1060,Canada,1959,0,0,1,27,0,0.172793493,0,3,7,0,3,0.497000009,-0.040057,15.67796165,57.49548712,3,0,67.5318135,4.070734978,254.1461276,0,0,0,0,0.660000026,89,5,25,-9.437450537,0.195800006,47.22890726,0.25,0.259239255,0.081186642,0,15.8286873,0.014313156,4,15.81928539,0.987308204,2,0.015625,0.590440034,0.491570837,-1,0.092716166,0,0.774248798,2,0
1061,Canada,1960,0,0,1,28,0,0.172793493,0,3,7,0,4,0.497000009,0.200499997,31.23661234,114.9395177,3,0,59.14701177,4.070734978,562.254065,0,0,0,0,0.660000026,89,5,25,175.7739958,0.195800006,19.96769622,0.25,0.094116398,-0.06445644,0,28.31036082,-0.01708311,4,15.8447113,1.059524894,2,0.00390625,0.261541069,1,0,0,0,0.777362092,2,0
1062,Canada,1961,0,0,1,29,0,0.172793493,0,3,7,0,5,0.497000009,0.0150511,13.43471665,104.4537907,3,0,58.03170013,4.070734978,41,0,0,0,0,0.660000026,89,5,25,10.41497993,0.195800006,24,0.25,0.202087198,0.094001437,0,29.17527962,0,4,15.8694725,1.102604389,2,0.000976563,0,1,-1,0,0,1,2,0
1063,Canada,1962,0,0,1,30,0,0.172793493,0,3,7,0,6,0.497000009,0.026531801,14.24100442,97.46238627,3,0,58.03170013,4.070734978,41,0,0,0,0,0.660000026,89,5,25,10.6726799,0.195800006,24,0.25,0.144524823,-0.009172185,0,28.09670067,0,4,15.89391422,1.12102592,2,0.000244141,0,1,-1,0,0,1,2,0
1064,Canada,1963,0,0,1,31,0,0.520382285,0,3,7,0,7,0.497000009,0.036028799,7.151760991,87.48877778,3,0,58.03170013,4.070734978,45,0,0,0,0,0.660000026,89,5,25,10.93161964,0.195800006,24,0.25,0.283805521,0.119009502,0,25.54676056,0,4,15.91788673,1.144859552,2,6.10E-05,0,1,1,0,0,1,2,0
1065,Canada,1964,0,0,1,32,0,0.162583202,0,3,7,0,8,0.497000009,0.0029396,16.49617977,103.4278477,3,0,58.03170013,4.070734978,42,0,0,0,0,0.660000026,89,5,25,11.19036961,0.195800006,24,0.25,0.206133806,0.049637513,0,26.75919914,0,4,15.94128132,1.155937314,2,1.53E-05,0,1,1,0,0,1,2,0
1066,Canada,1965,0,0,0,33,0,0.315718502,1,3,7,0,9,0.497000009,-0.018395999,11.30400167,95.52412612,3,0,58.03170013,4.070734978,47,0,0,0,0,0.660000026,89,6,36,11.44764996,0.195800006,24,0.25,0.172417933,0.060884708,0,25.96154022,0,5,15.96401119,1.182953477,2,3.81E-06,0,1,-0.5,0,0,1,2,0
1067,Canada,1966,0,0,0,34,0,0.315718502,1,3,7,0,10,0.497000009,0.076073602,18.10589573,109,3,0,60.64490128,4.070734978,45,0,0,0,0,0.660000026,89,6,36,11.70238018,0.195800006,34,0.25,0.108081497,0.01168161,0,26.16431046,0,5,15.98601913,1.232851744,2,9.54E-07,0,1,-0.5,0,0,1,2,0
1068,Canada,1967,0,0,0,35,0,0.302418709,1,3,7,0,11,0.497000009,0.014619,18.24386275,109,3,0,60.64490128,4.070734978,66,0,0,0,0,0.660000026,89,6,36,11.9537096,0.195800006,34,0.25,0.122289702,0.014954771,0,28.50795937,0,5,16.00726891,1.234016895,2,2.38E-07,0,1,0,0,0,1,2,0
1069,Canada,1968,0,0,0,36,0,0.302418709,1,3,7,0,12,0.497000009,0.0164895,18.60080926,109,3,0,60.64490128,4.070734978,63,0,0,0,0,0.660000026,89,6,36,12.20096016,0.195800006,34,0.25,0.125657395,0.015789781,0,27.39726067,0,5,16.02774239,1.250761032,2,5.96E-08,0,1,0,0,0,1,2,0
1070,Canada,1969,0,0,0,37,0,0.519741416,1,3,7,0,13,0.497000009,0.0145318,22.7511186,109,3,0,60.64490128,4.070734978,63,0,0,0,0,0.660000026,89,6,36,12.44367981,0.195800006,34,0.25,0.126636893,0.016036903,0,27.1325798,0,5,16.04743958,1.270602822,2,1.49E-08,0,1,-1,0,0,1,2,0
1071,Canada,1970,0,0,0,38,0,0.760222197,1,3,7,0,14,0.497000009,0.0020652,27.43263702,109,3,0,60.64490128,4.070734978,64,0,0,0,0,0.660000026,89,6,36,12.68161964,0.195800006,34,0.25,0.130780995,0.017103668,0,30.64263916,0,5,16.06638145,1.282321811,2,3.73E-09,0,0,-1,0,0,1,2,0
1072,Canada,1971,0,0,0,39,0,0.771548092,1,3,7,0,15,0.497000009,0.070543401,11.80000019,77,3,0,62.40190125,4.070734978,64,0,0,0,0,0.660000026,89,6,36,12.91421986,0.195800006,39,0.25,0.139877796,0.019565798,0,28.63348961,0,5,16.08455658,1.356092811,2,9.31E-10,0,0,-1,0,0,1,2,0
1073,Canada,1972,0,0,0,40,0,0.771548092,1,3,7,0,16,0.497000009,-0.025408,11.39999962,77,3,0,62.40190125,4.070734978,61,0,0,0,0,0.660000026,89,6,36,13.1423502,0.195800006,39,0.25,0.086468004,0.007476716,0,23.05277061,0,5,16.10206604,1.34859252,2,2.33E-10,0,0,0,0,0,1,2,0
1074,Canada,1973,0,0,0,41,0,0.771548092,1,3,7,0,17,0.497000009,-0.065345801,11.10000038,77,0,1,62.40190125,4.070734978,48,0,0,0,0,0.660000026,89,6,36,13.36643028,0.195800006,39,0.25,0.065641299,0.00430878,0,23.05643082,0,5,16.11897278,1.285091877,2,5.82E-11,0,0,-3,0,0,1,2,0
1075,Canada,1974,0,0,0,1,0,0.289631188,0,3,7,0,0,0.497000009,0.0082976,10.69999981,77,0,1,62.40190125,4.070734978,60,0,0,0,0,0.660000026,89,-7,49,13.58699036,0.195800006,39,0.25,0.113582097,0.012900893,0,29.1219101,0,1,16.13533974,1.270041466,2,1,0,0,-5,0,0,1,4,0
1076,Canada,1975,0,0,0,2,0,0.289631188,0,3,7,0,1,0.497000009,-0.127609804,10.39999962,77,0,1,62.40190125,4.070734978,60,0,0,0,0,0.660000026,89,-7,49,13.80475044,0.195800006,39,0.25,0.214195803,0.045879841,0,40.08821106,0,1,16.1512394,1.093934774,2,0.25,0,0,-4,0,0,1,4,0
1077,Canada,1976,0,0,0,3,0,0.289631188,0,3,7,0,2,0.497000009,0.0181686,10,69,0,0,67.16829681,4.070734978,74,1,0,0,0,0.660000026,89,-7,49,14.02029991,0.195800006,48,0.25,0.205282599,0.042140946,1,52.84820938,0,1,16.16673279,1.079089642,2,0.0625,0,0,-4,0,0,0,4,0
1078,Canada,1977,0,0,0,4,0,0,0,3,7,0,3,0.497000009,0.0706487,9.699999809,69,0,0,67.16829681,4.070734978,80,1,0,0,0,0.660000026,89,-7,49,14.23406982,0.195800006,48,0.25,0.200717896,0.040287673,1,45.92081833,0,1,16.18186569,1.164087892,2,0.015625,0,0,-5,0,0,0,4,0
1079,Canada,1978,0,0,0,5,0,0,0,3,7,0,4,0.497000009,0.058716301,9.300000191,69,0,0,67.16829681,4.070734978,85,1,0,0,0,0.660000026,89,-7,49,14.44801998,0.195800006,48,0.25,0.142260596,0.020238077,1,43.04375839,0,1,16.19678497,1.229348063,2,0.00390625,0,0,-5,0,0,0,4,0
1080,Canada,1979,0,0,0,6,0,0,0,3,7,0,5,0.497000009,0.070754103,9,69,0,0,67.16829681,4.070734978,85,0,0,0,0,0.660000026,89,-7,49,14.66483974,0.195800006,48,0.25,0.142591298,0.020332279,0,44.50862122,0,1,16.21167946,1.308062434,2,0.000976563,0,0,-4,0,0,0,4,0
1081,Canada,1980,0,0,0,7,0,0,0,3,7,0,6,0.497000009,0.065385401,8.699999809,69,0,0,67.16829681,4.070734978,85,0,0,0,0,0.660000026,89,-7,49,14.88648987,0.195800006,48,0.25,0.188139498,0.035396472,0,49.38460159,0,1,16.22668076,1.358923197,2,0.000244141,0,0,-3,0,0,0,4,0
1082,Canada,1981,0,0,0,8,0,0.236331597,0,3,7,0,7,0.497000009,0.031642102,8.399999619,31.64999962,0,0,70.71710205,4.070734978,88,1,0,0,0,0.660000026,89,-7,49,15.11347008,0.195800006,52.5,0.25,0.150117099,0.022535143,1,49.79782867,0,1,16.24181366,1.415853143,2,6.10E-05,1,0,-3,0,0,0,4,0
